total_jump_norm,right_elbow_angle_range,left_elbow_angle_range,max_right_wrist_velocity,max_left_wrist_velocity,max_hip_vertical_velocity,right_wrist_rise,left_wrist_rise,hands_above_shoulders_ratio,wrists_close_ratio,max_torso_tilt_deg,shoulder_rotation_range_x,approach_speed_x,action
0.03252294281217981,48.20192345889615,82.4977878137676,0.11522673208853317,0.39261933540321103,0.19862526622458834,-0.09651919208429988,-0.4330189483094692,0.13917782452642705,0.08772803812752332,17.979702614736564,0.00026626149985994885,0.010611996031092225,serve
0.6647309170462794,130.9382786924804,40.81817755081523,0.4005397579584729,0.18227519265312808,0.12284015914369839,-0.5138091697134114,-0.03204340854911608,0.19532030298523448,0.1950594148855948,8.62402937298674,0.36005362430636123,0.22175115848535948,volleyball_spike
0.012762229538484049,33.13501630438883,82.17060386423442,0.12513904861802388,0.28282043556617614,0.12075800447463805,-0.0982242756790128,-0.6447279729289794,0.0681520823651001,0.22280932565723435,9.58543051460615,0.07665789001914486,0.01604146083463657,serve
0.03268873639774608,63.7738473896453,63.7738473896453,0.12309487962159858,0.12309487962159858,0.014575755421655345,-0.060251356830002545,-0.060251356830002545,0.7513659956036479,0.19574786771484337,13.309446636250222,0.05941120814969884,0.06061442173513534,setter
0.05811849380298874,38.76620912333944,38.76620912333944,0.07762745784358188,0.07762745784358188,0.4403157257234781,0.024861159198868495,0.024861159198868495,0.04777506584516459,0.14006838114563155,45.15920938722466,0.02133636065936051,0.08439542148294492,dive
0.10750287042770978,41.712679316274986,41.712679316274986,0.05992254939747965,0.05992254939747965,0.11645859037131072,0.001994990923129708,0.001994990923129708,0.26832412503799924,0.8373821200441081,17.661243437016974,0.10753166556314282,0.057045347970802414,pass
0.054042711889509654,73.64084634197661,73.64084634197661,0.17793824850728251,0.17793824850728251,0.09574467004516166,0.09133249089455861,0.09133249089455861,0.4500818531952826,0.2986954311428362,7.534204599769728,0.08337731579982133,0.06447579336096126,setter
0.0892880507860307,65.42470507099128,65.42470507099128,0.1642031411988272,0.1642031411988272,0.05768934164972727,0.23300942381897238,0.23300942381897238,0.48317578251140997,0.018365798264719835,11.964034831311478,0.014047459996659462,0.05506868024413022,setter
0.17502917801089685,31.684442926881573,101.38760177218812,0.09461188622292584,0.39047556125680544,0.1299695227504319,-0.02023295574861804,-0.5508861009041514,0.2373748398138845,0.05723253775142839,9.159031520858987,0.02319453520405093,0.011205987525873581,serve
0.7952200942196953,126.8952196196644,43.08275547189664,0.3365442550953723,0.10054753908561744,0.0026378573912444747,-0.5923132251382512,-0.11548327702063817,0.21749515891345678,0.07990110408000545,14.99895034947979,0.11277590868672696,0.1812662468479222,volleyball_spike
0.11215346195296434,44.662717234201615,44.662717234201615,0.0921252038928596,0.0921252038928596,0.1521960766302495,0.1063619782290429,0.1063619782290429,0.07084666955495937,0.716237805930974,13.762487061684283,0.14400467641892106,0.04396737118986761,pass
0.5859680400607152,23.008678460458714,106.10356535489147,0.12546920723713206,0.4666914014213419,0.021478653796042496,-0.1545839038186525,-0.5575818323633032,0.1588920220448826,0.290612599088259,9.85971642097762,0.31765680983130046,0.11211791515402883,volleyball_spike
0.1352982754094913,85.09079032423217,85.09079032423217,0.10441047972516568,0.10441047972516568,0.09848061687131095,-0.08399481421457604,-0.08399481421457604,0.6529996934647144,0.05335664859176562,9.30507186550626,0.14231257451217644,0.03565204024660436,setter
0.17710664756820557,23.474540230299215,23.474540230299215,0.03345171518068482,0.03345171518068482,0.1272190113633475,0.11635578090095255,0.11635578090095255,0.0261339958536704,0.7106752056096348,20.505689516729017,0.12831945105970788,0.058883371898791975,pass
0.08099093622633945,60.31892145896446,60.31892145896446,0.12435860572402037,0.12435860572402037,0.11431811132034908,0.12222836241364965,0.12222836241364965,0.7115047297222243,0.2930265864745551,3.4136379553506204,0.07765859707511746,0.0796150511490826,setter
0.10880980323197428,54.11155305740667,54.11155305740667,0.10519827419610574,0.10519827419610574,0.09309474258415312,0.07134858165849199,0.07134858165849199,0.12260852047236774,0.5665205300834399,6.223710338764259,0.10034303034924,0.056702089230041504,pass
0.3788927868459296,18.704921664391346,18.704921664391346,0.036377041539826294,0.036377041539826294,0.1079362244011941,0.021210453095085915,0.021210453095085915,0.6916535507266576,0.9199523928508251,8.179370214540594,0.04174145471055879,0.032805751042083324,block
0.16351801171846125,57.47820192770699,57.47820192770699,0.16560197041540584,0.16560197041540584,0.14546265088406962,0.055179117916655786,0.055179117916655786,0.6551097670287729,0.06887407237489777,16.234635598711034,0.16378716500975257,0.07509534301970151,setter
0.022138204080373175,52.68755321335685,52.68755321335685,0.042727520243214266,0.042727520243214266,0.07509838712219508,0.06538327196427245,0.06538327196427245,0.08073635687400132,0.5803302010629908,1.8476531072676732,0.1142059525251495,0.03483672294554097,pass
0.04801764191720344,26.00124572385214,26.00124572385214,0.12095496696076549,0.12095496696076549,0.35132975295704943,0.013637369253448784,0.013637369253448784,0.18287629989613194,4.420701898177892e-05,43.01421223710213,0.14144943572859953,0.05632609111752743,dive
0.1378038704227848,36.16112141467779,36.16112141467779,0.10636421096208733,0.10636421096208733,0.09157582778578768,-0.08592391487830527,-0.08592391487830527,0.14132310002279033,0.5612511751106573,7.316241420705473,0.10624068784168104,0.10357735127053029,pass
0.045227957987116846,39.71057916890139,39.71057916890139,0.08712032028780187,0.08712032028780187,0.03860682192850326,-0.04269724965828099,-0.04269724965828099,0.05524743255882488,0.7989550152475715,13.047006393028333,0.1422978116796712,0.027444737156882205,pass
0.5780057468164395,21.5710661838046,21.5710661838046,0.1144329397334422,0.1144329397334422,0.0980779854758711,-0.011995335503828319,-0.011995335503828319,0.8120098140393277,0.7650790816528047,9.836950227357557,0.052901396038501886,0.011617378297124496,block
0.07477552404611656,44.078540785977154,44.078540785977154,0.06992361352263285,0.06992361352263285,0.07001673397417696,0.07565616173955593,0.07565616173955593,0.22825036402428026,0.6331938278193324,9.184528226466877,0.11952921183901526,0.05434475781565971,pass
0.06992434104887377,35.771142134385414,35.771142134385414,0.17380114358382762,0.17380114358382762,0.32854353030738487,0.02639563091810508,0.02639563091810508,0.012418535501073734,0.016742125150051756,51.77411230504773,0.1499475224633655,0.03969323482796386,dive
0.39467467545019697,19.496624320448394,19.496624320448394,0.10272740055752037,0.10272740055752037,0.03131273797313856,0.005556438550157951,0.005556438550157951,0.7664975644567154,0.7549260478932907,5.765844929623627,0.03312607620525225,0.024687448603750637,block
0.9455942195087496,42.418798461136234,102.21800562194564,0.09060876362190035,0.3395548541600275,0.08470400503232033,-0.042647821769813,-0.561607191416993,0.17230042832237533,0.09626094155555168,23.153956903413352,0.29797481221217453,0.15533501878439376,volleyball_spike
0.06338894482775548,48.76767016337184,48.76767016337184,0.019226568311859496,0.019226568311859496,0.3906558571535142,0.07453929269403185,0.07453929269403185,0.018629411239773807,0.20055495623676353,27.911174898924244,0.15587540483106596,0.09182888311910428,dive
0.35688092250267334,37.36600887205191,75.04411885955176,0.10568754780926133,0.4563992956407648,0.014281487350098931,-0.1608792816999956,-0.34911532674154533,0.2927194499656997,0.2225409069004209,8.130406495225294,0.2403866426650333,0.11631841537228665,volleyball_spike
0.6270439421887494,13.019041865870289,13.019041865870289,0.10492750937830644,0.10492750937830644,0.12350048300607289,0.07785889529870436,0.07785889529870436,0.8168883181228392,0.8675693717727158,10.126758923394085,0.04095913488655888,0.025130305147201163,block
0.5029845807351002,13.260189147643096,13.260189147643096,0.022133597624598725,0.022133597624598725,0.049150558085968445,-0.02331963001011597,-0.02331963001011597,0.9165849048278731,0.6278188518510014,10.319020212649452,0.06275003681231499,0.031660679109226965,block
0.0754307664393307,24.088075306325162,24.088075306325162,0.07706473995773207,0.07706473995773207,0.0618467464499871,-0.03344715024400141,-0.03344715024400141,0.009626307815261526,0.8775830066416865,19.418278010940483,0.18846965839013308,0.055381653066719314,pass
0.08056829150717161,60.78287666537998,60.78287666537998,0.2460468737733088,0.2460468737733088,0.063928513451353,-0.08533259242060352,-0.08533259242060352,0.5627729310337457,0.02497600002063115,10.237931408430452,0.06727051260690917,0.058253214016966086,setter
0.05572991086072402,49.134041815701075,49.134041815701075,0.11495668565865999,0.11495668565865999,0.24761029038059323,0.01864855397485693,0.01864855397485693,0.08039526286346717,0.15925575537740175,32.150426264014705,0.15416818392497886,0.13180507647326803,dive
0.11662003115250272,21.578289315448046,21.578289315448046,0.1399039790387007,0.1399039790387007,0.4846253934974793,-0.025904034793388125,-0.025904034793388125,0.22726264571738572,0.22694229330605908,20.0549409640306,0.06262328570342146,0.16745300788610243,dive
0.11113031493202084,33.96126896820491,33.96126896820491,0.066746806828714,0.066746806828714,0.08815185755153843,-0.014000970840798103,-0.014000970840798103,0.27520387539216684,0.6885620502105032,15.008462803038567,0.14233350510513343,0.047864665243305966,pass
0.548358906341337,92.70366454571985,39.84230283395845,0.28514195416363575,0.08432012073118172,0.15776831207886163,-0.5021923213326661,-0.12063454494007551,0.19852491346414763,0.23381617464834503,13.845495756058616,0.23216563234123758,0.1107804927209271,volleyball_spike
0.6209463016724387,111.69322832354635,27.794693639306292,0.41294808925879634,0.07534155102493216,0.06086674382046203,-0.4705998146817924,-0.13180490177997783,0.258799881438238,0.07661054509865207,15.641249091979438,0.28143945014195476,0.15345122969174937,volleyball_spike
0.12497350526483028,43.92515251720331,43.92515251720331,0.13953776671973145,0.13953776671973145,0.41514368864489,-0.13443065988011926,-0.13443065988011926,0.12808111439198586,0.021877919873677397,32.71252142433926,0.14641680476678476,0.13104778946536383,dive
0.12087376573473038,40.06341638955231,40.06341638955231,0.0035404050663601083,0.0035404050663601083,0.271327492614979,-0.03367996474328783,-0.03367996474328783,0.2750090163217338,0.23876954800975247,57.5120366132107,0.1606207467324593,0.06494624928125312,dive
0.15000134700445195,44.53012026999385,44.53012026999385,0.046491361754224914,0.046491361754224914,0.11029393294131193,-0.04192264615879787,-0.04192264615879787,0.02188220161882447,0.5770077091795167,12.298662436846858,0.13285863188263994,0.05223983690187543,pass
0.26091226690167174,31.518679653711335,76.8691587679821,0.11761905768917848,0.35478400910149094,0.15769806642754358,-0.07752611455756697,-0.644287453635025,0.14957451585979226,0.26975692285550756,20.262988589055123,0.19248085043056265,0.02141417244596089,serve
0.13030987070461836,98.08957412986517,98.08957412986517,0.14885360839942616,0.14885360839942616,0.13043216244446235,-0.018606196613515598,-0.018606196613515598,0.7569954344744012,0.1231799211551132,3.9884256783332503,0.07173174203619682,0.04765349347690938,setter
0.49642980092138556,24.88136991125842,24.88136991125842,0.04495989784426027,0.04495989784426027,0.10722709804713473,0.0289505665716398,0.0289505665716398,0.6749607557626288,0.8256531074983008,4.828668413108513,0.052767384307613366,0.030465449510054095,block
0.004873834997733084,37.06055187775916,37.06055187775916,0.05566076087634619,0.05566076087634619,0.3440393973582436,0.10705816677430668,0.10705816677430668,0.044526897833232826,0.18578764158638636,13.170013549086544,0.08712075713863043,0.08579691177882921,dive
0.624293719634578,83.13176490664893,29.76455257300013,0.451541775433031,0.10066949181484372,0.06709296466132772,-0.3540590021624856,-0.05235610578757638,0.10194457689079565,0.0659958900129373,15.30669050634489,0.291963064801622,0.24456774637707945,volleyball_spike
0.6378266338838577,109.82424841124956,39.71789458640108,0.35865366070601945,0.10702433605422465,0.10172595813471172,-0.6670754748035759,-0.1399750032406938,0.06610233681153406,0.19017678058154033,11.774355470380089,0.17932044356221802,0.05466170495569543,volleyball_spike
0.11323805069885168,71.90007306199982,71.90007306199982,0.08911394029030385,0.08911394029030385,0.08172879877459077,-0.15615657037835767,-0.15615657037835767,0.694542153766183,0.2827716336710441,10.274879459290622,0.07643422612937605,0.05445110721382038,setter
0.5457196014200122,18.184645970978774,18.184645970978774,0.0717184266665726,0.0717184266665726,0.057609731117586827,0.19858741802550087,0.19858741802550087,0.8488934366844958,0.747444506872575,13.639701776177027,0.064439485586554,0.017541436561368688,block
0.10165940153219015,96.88740928500592,96.88740928500592,0.12334485446075999,0.12334485446075999,0.1112099734519448,0.011437456884937145,0.011437456884937145,0.5756330972950496,0.2040472790643578,6.235334818048972,0.0906846857353373,0.06714989970693704,setter
0.0703744949814405,64.5258347968126,64.5258347968126,0.07854045857676996,0.07854045857676996,0.18224798209172938,0.030043518501653228,0.030043518501653228,0.4591876272956026,0.1414636112001957,6.856109672218049,0.07992404123120976,0.03398537926009006,setter
0.06876779433614508,81.15833542400735,81.15833542400735,0.1667721309024858,0.1667721309024858,0.09858721614781135,0.0318370789521167,0.0318370789521167,0.6855268543101289,0.17803982922341824,9.669289975188924,0.1440692406987124,0.06066979774959741,setter
0.09600292517262822,46.04944993580873,46.04944993580873,0.14878208597309736,0.14878208597309736,0.39967775521518556,0.1593964399534209,0.1593964399534209,0.07804526927312695,0.017731609534432712,35.47255765224189,0.14827722472300742,0.1148166700872607,dive
0.0987437747743377,50.646167533041265,50.646167533041265,0.06288658710323161,0.06288658710323161,0.06269008397146542,0.001406804531639618,0.001406804531639618,0.2868949032529827,0.7417364940232479,16.745371238223516,0.10673487881493607,0.041238338654479095,pass
0.5179104220234462,32.83318745051605,32.83318745051605,0.10624559281428168,0.10624559281428168,0.17858727164475896,-0.06321431505206791,-0.06321431505206791,0.6522033010598421,0.9135014893847087,14.449234989326058,0.0379233445580582,0.03198676046276661,block
0.09608405735853906,47.6513908983595,47.6513908983595,0.16515394751508955,0.16515394751508955,0.11379446091842975,-0.1685808500014848,-0.1685808500014848,0.7705093918719489,0.0240490459090117,17.844778072929472,0.07884537612126115,0.07722109576866601,setter
0.0800759236443499,54.62817310416015,54.62817310416015,0.10256635049663795,0.10256635049663795,0.09053917161008927,-0.15596492509108673,-0.15596492509108673,0.6503869433805798,0.06920616284465804,20.991705864581494,0.08268528912499097,0.06789522572025022,setter
0.12305353547580106,29.432068475962957,29.432068475962957,0.08296270927475449,0.08296270927475449,0.08120691692731544,0.07133794769027543,0.07133794769027543,0.5582339236038865,0.10733500316711954,7.692687072041645,0.130842602568106,0.05985569944943803,setter
0.6481071845735497,122.45663725056937,38.22069596103149,0.5008992777680902,0.08439529237145953,0.11136523332785056,-0.509878985912885,-0.15392606343152196,0.13502445920899747,0.0699390380497086,5.487653057838976,0.25733193574491264,0.06430968819478221,volleyball_spike
0.5565337247112512,52.32574606727355,106.3662416410427,0.12122907344276948,0.2731391927206359,0.12623142213607744,-0.06936239160857213,-0.6531183569257124,0.06585846758103459,0.2426349547063241,1.7983935875607369,0.2155816903379869,0.10812944510725715,volleyball_spike
0.10207001256111133,43.98748260756192,43.98748260756192,0.13106397708748163,0.13106397708748163,0.29994431083917206,-0.004108464477669562,-0.004108464477669562,0.07190531866164304,0.22181073669360582,27.00511017441583,0.04534947924286175,0.10747381200256059,dive
0.07458807946810558,62.38737978537033,62.38737978537033,0.12068679372022112,0.12068679372022112,0.474539260757052,-0.06375248577009562,-0.06375248577009562,0.10454911988552458,0.15441033957244427,31.576739122899703,0.04891180460988869,0.1483762432186967,dive
0.08391629497504934,41.798863352173456,41.798863352173456,0.13345633651824584,0.13345633651824584,0.03368643392381106,0.07797797708049853,0.07797797708049853,0.5820234675590986,0.18577464595447812,10.266414851851605,0.11209195776756434,0.06865933298651118,setter
0.1029868676222124,44.62426235192409,94.68372547027676,0.02587407273499974,0.5515738220070298,0.06669548894310634,-0.16852318643310105,-0.40775198348846775,0.2639525261898554,0.09306443392921769,10.461125481116369,0.05806750930410625,0.00830093977063976,serve
0.12149712938146323,54.833558256305054,54.833558256305054,0.13647897467375739,0.13647897467375739,0.49764880011502166,-0.0445909617126187,-0.0445909617126187,0.06269080953261676,0.022625098995541902,43.89056698005614,0.06617764060744843,0.14376094878465845,dive
0.11871117872412199,38.511088385406616,38.511088385406616,0.08799951964855855,0.08799951964855855,0.12443713800400089,-0.03539533056734558,-0.03539533056734558,0.20434564218699858,0.7209989424535658,13.567477390936379,0.08894528694671958,0.05164882173066118,pass
0.14153102062164385,42.8439315371709,42.8439315371709,0.1570803241217287,0.1570803241217287,0.06153412481188662,0.1338883046404197,0.1338883046404197,0.41534086220221056,0.2932445631786059,1.6329144398353694,0.17834737168235432,0.051478266668174434,setter
0.11440595637677684,102.936536848514,50.51471168091302,0.30475779846133116,0.09497206119514985,0.05112723095179488,-0.5905258117333987,-0.05728577016355606,0.2130556869298135,0.060880425481252554,17.057443943003165,0.1336219918283607,0.08113304138443223,serve
0.04248108972208867,68.48257772124629,68.48257772124629,0.06914008102197625,0.06914008102197625,0.04742263773265873,-0.11911559493263042,-0.11911559493263042,0.7889634668744632,0.016124358762242528,6.545321976750988,0.1312742111102991,0.043273581345737645,setter
0.09534972666840008,50.082223405917844,50.082223405917844,0.0778816554394849,0.0778816554394849,0.04403611753773412,-0.13954868193140735,-0.13954868193140735,0.04840709719880125,0.5914360140947474,15.130293084078783,0.11689377904231563,0.0340531571876244,pass
0.7555191606135832,130.21248022708502,38.28373480582675,0.46515330110664577,0.14875582928070577,0.07498338985889542,-0.2928870828196748,-0.14428656452302946,0.11614073453482555,0.16987612985008985,14.191838045057938,0.17433002286293203,0.05984575872660686,volleyball_spike
0.021171390558537104,18.746353942205694,18.746353942205694,0.11617568307451567,0.11617568307451567,0.05065186438518259,0.0325533506813819,0.0325533506813819,0.4112257353547366,0.15324948511560765,17.44238226006456,0.025530231951269286,0.055581142585293,setter
0.49805911851822254,1.8374576801331663,1.8374576801331663,0.08336901529092952,0.08336901529092952,0.10262028498439772,-0.07869605079672301,-0.07869605079672301,0.8229145773337161,0.622642439150396,14.217080739105526,0.051920141188013656,0.03146369437963955,block
0.22596744592804352,18.057486876337528,18.057486876337528,0.08603489855674748,0.08603489855674748,0.09937331003087474,-0.26074502217459966,-0.26074502217459966,0.9960135315646554,0.7379259264695801,17.658744144234674,0.05783863836809906,0.031001228752362525,block
0.11804660100491968,40.80522968827759,40.80522968827759,0.08373345171333246,0.08373345171333246,0.055849300232866994,-0.20805500935680943,-0.20805500935680943,0.16519148619619514,0.6739174139621612,5.582746747149915,0.13304447065192593,0.026297309538419827,pass
0.11858291628682227,21.880914482333132,21.880914482333132,0.1386774503338054,0.1386774503338054,0.3307334231108179,0.13981729223444403,0.13981729223444403,0.277769626738456,0.2871571630457803,32.674720414370896,0.025485246485350666,0.10945659252188908,dive
0.11083218235864475,35.64957903168166,35.64957903168166,0.04250856316433372,0.04250856316433372,0.16461196834219635,-0.12226131625058896,-0.12226131625058896,0.27713963482757326,0.7215022118455301,8.32052263911578,0.05424821794685587,0.03063816200942526,pass
0.02099659717645877,43.4498528694138,43.4498528694138,0.08272958541816819,0.08272958541816819,0.11776460569936428,0.14787217652063075,0.14787217652063075,0.2679935982860667,0.8234019947975517,4.572507112769144,0.22026686669684992,0.03438667504019191,pass
0.6059778491533362,31.42245444617387,31.42245444617387,0.11749286457045682,0.11749286457045682,0.08053551551408465,0.048049110746852725,0.048049110746852725,0.8358880572753864,0.8313854723715062,9.95541706352182,0.029275800866903692,0.02138419349665969,block
0.38347479787163163,19.379935086184403,19.379935086184403,0.0686360832987685,0.0686360832987685,0.07572505501061394,-0.13199932595812963,-0.13199932595812963,0.6010605392754865,0.6674812002859966,7.171323632513248,0.045067988741860424,0.037527839941876,block
0.11626139992562787,39.29740158996462,39.29740158996462,0.10719751219641847,0.10719751219641847,0.35512338026048956,0.15266352487501747,0.15266352487501747,0.11446318966214016,0.11188581399560782,33.612674465143336,0.056497677595888786,0.10285861010595031,dive
0.5306157486846932,24.08654180631603,24.08654180631603,0.08837752641925639,0.08837752641925639,0.051982906616324855,-0.08994545271458476,-0.08994545271458476,0.9965722428104419,0.9286236097312754,10.492505586314087,0.04754030621682379,0.03835663819163406,block
0.35963028501759187,16.72039943931933,16.72039943931933,0.07168141542087712,0.07168141542087712,0.08292771615924001,-0.09290609360218498,-0.09290609360218498,0.659554060105442,0.7538578502955291,6.521186091253322,0.040948775242059594,0.031299103764130115,block
0.044977431261550016,40.29865589627364,40.29865589627364,0.062895486972274,0.062895486972274,0.31361132201349284,-0.07693644234219932,-0.07693644234219932,0.147023475011723,0.14296151983310731,43.841786055655334,0.05932936403728363,0.10491482758342299,dive
0.07204983103792932,48.226615638090855,48.226615638090855,0.0671407086565668,0.0671407086565668,0.393383292036119,0.15960901099444905,0.15960901099444905,0.17536035994581706,0.27244500523301013,37.28938414603604,0.21653932542085508,0.02510829758198939,dive
0.5347735475057739,8.613902963165529,8.613902963165529,0.12546250924070332,0.12546250924070332,0.07293512521271832,0.08617996248047095,0.08617996248047095,0.834485315037685,0.6466788770791564,14.19423662470753,0.01374788584034245,0.03750158055415979,block
0.17405159130299014,43.76444255741768,43.76444255741768,0.08328242520655343,0.08328242520655343,0.13850923381531774,-0.07325786922838966,-0.07325786922838966,0.19726471150050787,0.8039750700371326,4.020509807088049,0.08750000095379008,0.06152555275866593,pass
0.44503054081465354,91.99926887334269,55.65107356218545,0.43220105686089527,0.10712749568609432,0.18194520485331556,-0.5146313878732,-0.0564190745797834,0.20897852070941683,0.16534990360609841,11.49424252745001,0.38561693273840447,0.19116746720654187,volleyball_spike
0.11543987736752966,49.26650360741191,49.26650360741191,0.05686120119877284,0.05686120119877284,0.08840225141620067,-0.024757550043177007,-0.024757550043177007,0.24438711201325183,0.553589267230492,5.470028960445447,0.12168392050956356,0.03662488670889362,pass
0.11690193735192188,46.72558321774079,46.72558321774079,0.1260618176441753,0.1260618176441753,0.05215210686861979,0.04537664672270982,0.04537664672270982,0.14139641611279644,0.5938523139837495,8.727989549180442,0.1423442582465888,0.06498022345384386,pass
0.1813808955875008,55.50964354057798,55.50964354057798,0.16116659053759452,0.16116659053759452,0.05074769423215974,0.03480154976274471,0.03480154976274471,0.4836223816593299,0.2883370491483051,14.780409102455089,0.116477965257349,0.045559195467419496,setter
0.09990393256827455,43.69896550759036,43.69896550759036,0.03181919649963991,0.03181919649963991,0.41757069265416635,-0.0789919606537614,-0.0789919606537614,0.15038568263784982,0.09068619605901336,23.39280877092851,0.16842139946206475,0.14012028666440424,dive
0.5898060661992013,8.831984771220938,8.831984771220938,0.1977322579847282,0.1977322579847282,0.12969066636018634,0.07847390140041452,0.07847390140041452,0.9635212321157975,0.675752351421709,7.100708810504556,0.07228249317468999,0.026921217032121532,block
0.04827491829863548,33.995557502664205,33.995557502664205,0.022998700202161118,0.022998700202161118,0.1616772733801489,-0.08520634842808358,-0.08520634842808358,0.26317839288801537,0.5016545287661023,11.453932245319251,0.10264557110587202,0.06587277695819577,pass
0.11810262538742053,37.88058550866226,37.88058550866226,0.0867093496178992,0.0867093496178992,0.13758665504974993,-0.03411591753648618,-0.03411591753648618,0.12110586902185949,0.5725467964443076,24.535700240271574,0.025402895063716138,0.051027432375128,pass
0.17807900515569844,118.2152786119001,37.69554728538943,0.26571496280803164,0.10117953661322797,0.1620544733195448,-0.6252735566610537,-0.17762232229557223,0.00018571363395607498,0.23354018631285445,16.922826536832673,0.06069839092641071,0.07619353850076438,serve
0.09057261776271641,113.24845648789822,40.64264076648601,0.43306736546142516,0.046912502338827405,0.07429268500654983,-0.5127338551258954,-0.15547333463907861,0.25385528343048597,0.05358897401107114,12.223497863079354,0.10217268659856125,0.05222575668550919,serve
0.5622212402138521,23.294174018561993,23.294174018561993,0.11333803690596655,0.11333803690596655,0.10048594483564194,-0.07996344342324747,-0.07996344342324747,0.6150785400339509,0.755391159252481,10.8735126962581,0.06215041791205654,0.015499170503277624,block
0.4519270768431001,8.088874625145232,8.088874625145232,0.18672485410406847,0.18672485410406847,0.07172919065544173,0.13264779590269163,0.13264779590269163,0.6591188235001569,0.8101908683434118,10.060486010852259,0.09472317070406859,0.022790416642094025,block
0.4199746958133627,14.848139647646992,14.848139647646992,0.06582751386618962,0.06582751386618962,0.09793095727253019,0.0169938748861125,0.0169938748861125,0.8218393721761363,0.813553122029908,0.60619958937985,0.04039074695277334,0.029801446528077365,block
0.09446768109845856,97.78471232640923,24.295034666112784,0.34055417455489584,0.22775358031550924,0.06631112358038885,-0.5324031408972236,-0.06124457517052184,0.2701142278396262,0.16117893344499487,7.630203423086264,0.06565436129151092,0.039973030601756956,serve
